Species,Collection_Date,Count
Primate T-lymphotropic virus 1,2004.0,38
Fowl aviadenovirus C,2004.0,3
Maldonado phlebovirus,2004.0,6
Bhendi yellow vein mosaic virus,2004.0,2
Bhendi yellow vein Delhi virus,2004.0,2
Striped jack nervous necrosis virus,2004.0,14
Zea mosaic virus,2004.0,7
Phlebovirus B151-04,2004.0,1
Malvastrum yellow vein Honghe virus,2004.0,2
Mikado virus,2004.0,4
Akabane orthobunyavirus,2004.0,2
Sweet potato virus C,2004.0,1
Stupnyavirus KM16C193,2004.0,1
Escherichia virus MS2,2004.0,4
Citrus coguvirus,2005.0,2
Juquitiba virus,2005.0,3
Bald eagle hepacivirus,2005.0,1
Heterobasidion partitivirus 7,2005.0,5
Kadipiro virus,2005.0,1
Heterobasidion partitivirus 9,2005.0,1
Porcine torovirus,2005.0,6
Camelpox virus,2005.0,1
Mayaro virus,2005.0,1
Influenza A virus,2005.0,14055
White clover mosaic virus,2005.0,1
Bhendi yellow vein mosaic virus,2005.0,25
Narcissus late season yellows virus,2005.0,1
White spot syndrome virus,2005.0,42
unidentified Reptarenavirus,2005.0,12
Tomato leaf curl Yemen betasatellite,2005.0,2
Kappapapillomavirus 2,2005.0,2
Turkey picornavirus,2005.0,4
Hippeastrum mosaic virus,2005.0,1
Tanay virus,2005.0,5
Saint Louis encephalitis virus,2005.0,7
Karumba virus,2005.0,1
Hokkaido virus,2005.0,2
Bat astrovirus Ms/Anhui/A894/2005,2005.0,1
unidentified adenovirus,2005.0,3
Cotton leafroll dwarf virus,2005.0,27
Bat astrovirus Ms/Anhui/A909/2005,2005.0,1
Ambrosia asymptomatic virus 4 UKM-2007,2005.0,1
Actinidia virus X,2005.0,1
Heterobasidion partitivirus 3,2005.0,4
Jamestown Canyon orthobunyavirus,2005.0,28
Heterobasidion partitivirus 2,2005.0,6
Shrew pegivirus,2005.0,3
Ross River virus,2005.0,3
Caprine arthritis encephalitis virus,2005.0,56
Malvastrum leaf curl Guangdong virus,2005.0,6
Chicken anemia virus,2005.0,3
Mamastrovirus 14,2005.0,2
Hepatovirus A,2005.0,105
Bat astrovirus 1,2005.0,40
Banna virus,2005.0,3
Tomato vein clearing leaf deformation virus,2005.0,4
Tomato twisted leaf virus,2005.0,2
Influenza C virus,2005.0,47
Papaya leaf curl virus,2005.0,1
Caprine alphaherpesvirus 1,2005.0,1
Tomato torrado virus,2005.0,8
Tomato yellow fruit ring virus,2005.0,2
Verbena virus Y,2005.0,2
Redspotted grouper nervous necrosis virus,2005.0,8
Sindbis virus,2005.0,2
Heterobasidion partitivirus 13,2005.0,2
Bat astrovirus Ms/Guangxi/A629/2005,2005.0,1
Banana bunchy top virus,2005.0,3
Prune dwarf virus,2005.0,1
Pestivirus I,2005.0,1
Heterobasidion orthocurvulavirus,2005.0,11
Tomato yellow leaf curl China virus,2005.0,1
Papaya ringspot virus,2005.0,6
Caprine gammaherpesvirus 2,2005.0,1
Tomato leaf curl betasatellite,2005.0,1
Singapore grouper iridovirus,2005.0,2
Herpesvirus whale/BW-70P/ES-CN/2005,2005.0,1
Striped jack nervous necrosis virus,2005.0,16
Mullus barbatus barbatus betanodavirus,2005.0,4
Mamastrovirus 16,2005.0,2
Influenza B virus,2005.0,2326
Wallal virus,2005.0,1
Hollyhock leaf crumple virus satellite DNA beta,2005.0,2
Ambrosia asymptomatic virus 1,2005.0,10
Callinectes sapidus reovirus,2005.0,1
Elephantid betaherpesvirus 1,2005.0,45
Primate bocaparvovirus 1,2005.0,3
Porcine parvovirus 2,2005.0,4
Hyacinth mosaic virus,2005.0,1
Bat astrovirus Rp/Jiangxi/A860/2005,2005.0,1
Mediterranean Culex Flavivirus,2005.0,4
Naples phlebovirus,2005.0,3
Measles morbillivirus,2005.0,255
Bat astrovirus Pa/Sichuan/A367/2005,2005.0,1
Chaetoceros socialis forma radians RNA virus 1,2005.0,2
Hyposoter fugitivus ichnovirus,2005.0,2
Hyposoter ichnovirus EGC-2015,2005.0,1
Seewis orhtohantavirus,2005.0,3
Deltapapillomavirus 4,2005.0,3
Senecavirus A,2005.0,2
Mediterranean Ochlerotatus Flavivirus,2005.0,6
Chaetoceros protobacilladnavirus 4,2005.0,2
Circo-like virus-Brazil,2005.0,1
Bhendi yellow vein mosaic betasatellite,2005.0,5
Decapod penstyldensovirus 1,2005.0,23
Grey sealpox virus,2005.0,1
Moroccan watermelon mosaic virus,2005.0,2
Circoviridae TN4,2005.0,1
Suid alphaherpesvirus 1,2005.0,6
Tomato leaf curl Oman virus,2005.0,2
Wood pigeon astrovirus,2005.0,1
unknown phycodnavirus,2005.0,192
Tomato leaf curl Palampur virus,2005.0,2
Groundnut bud necrosis orthotospovirus,2005.0,2
Human rhinovirus sp.,2005.0,192
Rhinovirus A,2005.0,5
Monkeypox virus,2005.0,1
Cotton leaf curl Multan betasatellite,2005.0,3
Ambrosia asymptomatic virus 2 UKM-2007,2005.0,3
Wissadula golden mosaic virus,2005.0,2
Iberian fish nodavirus,2005.0,20
Porcine reproductive and respiratory syndrome virus,2005.0,1586
Infectious pancreatic necrosis virus,2005.0,22
Eggplant mottled dwarf nucleorhabdovirus,2005.0,2
Guanarito mammarenavirus,2005.0,2
Infectious spleen and kidney necrosis virus,2005.0,10
Eggplant mottled crinkle virus,2005.0,1
Camel contagious ecthyma virus,2005.0,1
Dengue virus,2005.0,916
Tomato leaf curl Sudan virus,2005.0,10
Tomato yellow leaf curl Sardinia virus,2005.0,2
Cotyledon virus Y,2005.0,1
Wheat streak mosaic virus,2005.0,10
Hollyhock leaf crumple virus,2005.0,1
Eel River basin pequenovirus,2005.0,23
Honeysuckle yellow vein virus,2005.0,1
Tall oatgrass mosaic virus,2005.0,2
Infectious bursal disease virus,2005.0,105
Phytophthora alphaendornavirus 1,2005.0,1
Pseudocowpox virus,2005.0,4
Flanders hapavirus,2005.0,10
Sheeppox virus,2005.0,11
Ugandan Passiflora virus,2005.0,4
Sea trout perhabdovirus,2005.0,1
Alphapapillomavirus 7,2005.0,1
Sea otter adenovirus 1,2005.0,1
Ilheus virus,2005.0,1
Imjin thottimvirus,2005.0,2
Bat astrovirus Myr/Jiangxi/A819/2005,2005.0,1
Pigeon circovirus,2005.0,1
Mamastrovirus 5,2005.0,4
Bat astrovirus Myr/Anhui/A900/2005,2005.0,1
Apple stem pitting virus,2005.0,21
Puumala orthohantavirus,2005.0,75
Elephant endotheliotropic herpesvirus 4,2005.0,20
Massilia phlebovirus,2005.0,6
Papaya leaf curl betasatellite,2005.0,1
Tomato spotted wilt orthotospovirus,2005.0,86
Tomato mild yellow leaf curl Aragua virus,2005.0,2
Canid alphaherpesvirus 1,2005.0,1
Hantavirus YN05-484,2005.0,1
Hantavirus YN05-47,2005.0,1
Hantavirus YN05-389,2005.0,1
Hantavirus YN05-324,2005.0,1
Hantavirus YN05-304,2005.0,1
Hantavirus YN05-295,2005.0,1
Tomato mild mosaic virus,2005.0,9
Hantavirus Oln8129,2005.0,1
Hantavirus Oln8057,2005.0,1
Reticuloendotheliosis virus,2005.0,1
Sclerotinia sclerotiorum mitovirus 2,2005.0,1
Japanese encephalitis virus,2005.0,130
Tomato marchitez virus,2005.0,8
Hantavirus YN05-494,2005.0,1
Tomato leaf distortion virus,2005.0,3
Hantavirus YN05-637,2005.0,1
Cotton leaf curl Rajasthan virus,2005.0,6
Palpita vitrealis nucleopolyhedrovirus,2005.0,1
Tomato mosaic virus,2005.0,1
Hantavirus YN05-9,2005.0,1
Hantavirus YN05-83,2005.0,1
Hantavirus YN05-7,2005.0,1
Phytophthora infestans RNA virus 4,2005.0,2
Bat Paramyxovirus Eid_hel/GB1237/GAB/2005,2005.0,1
Respiratory syncytial virus,2005.0,77
Bat Paramyxovirus Eid_hel/GB1535/GAB/2005,2005.0,1
Bat Paramyxovirus Eid_hel/GB1659/GAB/2005,2005.0,1
Bat Paramyxovirus Eid_hel/GB1661-AR/GAB/2005,2005.0,1
Bat Paramyxovirus Eid_hel/GB1661-RMH/GAB/2005,2005.0,1
Bat Paramyxovirus Eid_hel/GB1663/GAB/2005,2005.0,1
Duck atadenovirus A,2005.0,1
Bat Paramyxovirus Eid_hel/GB1678/GAB/2005,2005.0,1
Escherichia virus FI,2005.0,4
Rhabdoviridae sp.,2005.0,2
Rhabdovirus 0403467,2005.0,2
Bovine foamy virus,2005.0,2
Bat Paramyxovirus Rou_aeg/GB1418/GAB/2005,2005.0,1
Sclerotinia sclerotiorum mitovirus 3,2005.0,1
Bat Paramyxovirus Rou_aeg/GB1456/GAB/2005,2005.0,1
Bat Paramyxovirus Rou_aeg/GB1493/GAB/2005,2005.0,1
East African cassava mosaic Kenya virus,2005.0,16
Bat Paramyxovirus Rou_aeg/GB1494/GAB/2005,2005.0,1
Alphapapillomavirus 10,2005.0,6
Poecivirus NOCR-674,2005.0,2
Bat Paramyxovirus Rou_aeg/GB1583/GAB/2005,2005.0,1
Bat Paramyxovirus Rou_aeg/GB1590/GAB/2005,2005.0,1
Bat Paramyxovirus Rou_aeg/GB1704/GAB/2005,2005.0,1
Bat Paramyxovirus Rou_aeg/GB2009/GAB/2005,2005.0,1
East African cassava mosaic virus,2005.0,22
Yellow fever virus,2005.0,15
Chikungunya virus,2005.0,8
Bat Paramyxovirus Rou_aeg/GB1415/GAB/2005,2005.0,1
Bat Paramyxovirus Rou_aeg/GB1404/GAB/2005,2005.0,1
Bat Paramyxovirus Rou_aeg/GB1400/GAB/2005,2005.0,1
Jabora virus,2005.0,2
Hantavirus Akm6266,2005.0,1
Pagellus sp. betanodavirus,2005.0,2
Sclerotinia sclerotiorum mitovirus 4,2005.0,1
Dyoiotapapillomavirus 1,2005.0,1
Bat Paramyxovirus Meg_woe/CO2139/CON/2005,2005.0,1
Hantaan orthohantavirus,2005.0,36
Dyokappapapillomavirus 2,2005.0,2
Bat GB virus JFD/Gabon/2005,2005.0,10
Hanko virus,2005.0,2
Bat Paramyxovirus Myo_tor/GB1386/GAB/2005,2005.0,1
Simian immunodeficiency virus,2005.0,121
Simian foamy virus,2005.0,29
Rhabdovirus R6146,2005.0,2
East African cassava mosaic Cameroon virus,2005.0,1
Bat Paramyxovirus Rou_aeg/CO2009/CON/2005,2005.0,1
Bat Paramyxovirus Rou_aeg/CO2569/CON/2005,2005.0,1
Bat Paramyxovirus Myo_tor/CO2225/CON/2005,2005.0,1
Hepatitis delta virus,2005.0,4
Tomato mottle leaf curl virus,2005.0,3
Myoviridae environmental samples,2005.0,56
Barley yellow dwarf virus GAV,2005.0,1
Wheat dwarf virus,2005.0,2
Dipteran brevihamaparvovirus 1,2005.0,15
Bovine gammaherpesvirus 4,2005.0,4
Malvastrum yellow mosaic Helshire virus,2005.0,2
Mullus sp. betanodavirus,2005.0,6
Barley yellow dwarf virus PAV,2005.0,28
Mullus surmuletus betanodavirus,2005.0,2
Marseillevirus marseillevirus,2005.0,1
Citrus leaf blotch virus,2005.0,2
Bovine fever ephemerovirus,2005.0,1
Sicinivirus A,2005.0,1
Canine parainfluenza virus,2005.0,1
Barley yellow mosaic virus,2005.0,2
Vesicular stomatitis virus,2005.0,12
Malvaviscus yellow mosaic virus,2005.0,2
Potato mop-top virus,2005.0,8
Jemez Springs virus,2005.0,13
Ambystoma tigrinum virus,2005.0,168
East Asian Passiflora virus,2005.0,6
Turkey parvovirus 1078,2005.0,5
Hepatitis B virus,2005.0,4608
Papaya leaf curl China virus,2005.0,1
Barley stripe mosaic virus,2005.0,8
Mamastrovirus 1,2005.0,98
Adeno-associated virus,2005.0,5
Zucchini yellow mosaic virus,2005.0,19
Anopheles hinesorum orbivirus,2005.0,1
uncultured virus,2005.0,50
Mullus barbatus betanodavirus,2005.0,4
Tomato severe rugose virus,2005.0,7
Wallerfield virus,2005.0,3
Hepacivirus C,2005.0,3627
Campoletis sonorensis ichnovirus,2005.0,5
Eastern equine encephalitis virus,2005.0,65
Sugarcane streak Reunion virus,2005.0,1
Dipteran protoambidensovirus 1,2005.0,2
Alphapapillomavirus 3,2005.0,36
Sin Nombre orthohantavirus,2005.0,7
Simian-Human immunodeficiency virus,2005.0,80
Siegesbeckia yellow vein Guangxi virus,2005.0,4
Siegesbeckia yellow vein virus-associated DNA beta,2005.0,1
Malvastrum yellow mosaic virus,2005.0,1
Phytophthora infestans RNA virus 3,2005.0,2
Cotton leaf curl betasatellite,2005.0,7
Potato leafroll virus,2005.0,4
Marisma mosquito virus,2005.0,1
Silver sea bream iridovirus,2005.0,3
Canine mastadenovirus A,2005.0,3
Drosophila melanogaster sigmavirus,2005.0,17
Cotton leaf curl Shahdadpur virus,2005.0,4
Barramundi perch iridovirus,2005.0,1
Hantavirus strain Oln8057,2005.0,1
Potato apical leaf curl disease-associated satellite DNA beta,2005.0,2
Potamipivirus A,2005.0,2
Malvastrum yellow mosaic Jamaica virus,2005.0,2
Anguillid herpesvirus 1,2005.0,1
Mamavirus AC-2012,2005.0,1
HMO Astrovirus A,2005.0,2
Citrus tristeza virus,2005.0,41
Western equine encephalitis virus,2005.0,3
Barmah Forest virus,2005.0,2
Dobrava-Belgrade orthohantavirus,2005.0,6
Tomato ringspot virus,2005.0,1
Reptilian ferlavirus,2005.0,1
Panicum virus,2005.0,2
Sida micrantha mosaic virus,2005.0,5
Canine morbillivirus,2005.0,51
Panicum streak virus,2005.0,1
Chili leaf curl betasatellite,2005.0,1
Sida mosaic Sinaloa virus,2005.0,2
Iris yellow spot orthotospovirus,2005.0,1
Citrus leprosis N dichorhavirus,2005.0,2
Iris potyvirus Sep2005/NZL,2005.0,1
Iragoides fasciata nucleopolyhedrovirus,2005.0,1
Fowl aviadenovirus D,2005.0,25
Tomato yellow leaf curl virus,2005.0,16
Pepino mosaic virus,2005.0,31
Porcine circovirus 2,2005.0,114
Cucumber green mottle mosaic virus,2005.0,2
Xipapillomavirus 1,2005.0,11
Pea seed-borne mosaic virus,2005.0,4
Rubivirus rubellae,2005.0,51
Human immunodeficiency virus,2005.0,474
Plasmopara halstedii virus A,2005.0,1
Pea enation mosaic virus 2,2005.0,11
Porcine circovirus 3,2005.0,1
Human gammaherpesvirus 8,2005.0,16
Phlebovirus Adria/ALB1/2005,2005.0,1
Pea enation mosaic virus 1,2005.0,12
Cucumber mosaic virus,2005.0,23
Australian Anopheles totivirus,2005.0,2
Human gammaherpesvirus 4,2005.0,30
Phlebovirus Adria/ALB5/2005,2005.0,1
Alstroemeria mosaic virus,2005.0,1
Mycobacterium phage DD5,2005.0,2
Cryphonectria naterciae splipalmivirus 1,2005.0,4
Alternanthera yellow vein virus,2005.0,4
Human mastadenovirus A,2005.0,2
Peanut stunt virus,2005.0,1
Astrovirus MLB2,2005.0,1
Human mammary tumor virus,2005.0,5
Sweet potato symptomless virus 1,2005.0,1
Xanthomonas phage KPhi1,2005.0,2
Human polyomavirus 5,2005.0,10
Virus TN1,2005.0,1
Astrovirus VA3,2005.0,3
Human immunodeficiency virus 2,2005.0,149
Primate tetraparvovirus 1,2005.0,29
Cryphonectria hypovirus 1,2005.0,22
Cauliflower mosaic virus,2005.0,5
Peach latent mosaic viroid,2005.0,2
Human immunodeficiency virus 1,2005.0,33695
Cryphonectria naterciae fusagravirus 1,2005.0,1
Australian grapevine viroid,2005.0,103
Astrovirus MLB1,2005.0,6
Human feces pecovirus,2005.0,2
Turnip mosaic virus,2005.0,31
Human coronavirus HKU1,2005.0,32
Cassava frogskin associated virus,2005.0,3
Euphorbia mosaic virus,2005.0,2
Human coronavirus 229E,2005.0,73
Human bocavirus 4,2005.0,1
Pestivirus D,2005.0,14
Human bocavirus,2005.0,25
Human respirovirus 1,2005.0,76
Cucurbit yellow stunting disorder virus,2005.0,1
Pepper golden mosaic virus,2005.0,3
Visna-maedi virus,2005.0,19
Human respirovirus 3,2005.0,68
Euphorbia yellow mosaic virus,2005.0,2
Avian coronavirus,2005.0,155
Alphapapillomavirus 9,2005.0,214
Human betaherpesvirus 6B,2005.0,2
Cetacean morbillivirus,2005.0,1
Anatid alphaherpesvirus 1,2005.0,1
Human coronavirus NL63,2005.0,53
Paslahepevirus balayani,2005.0,1
Escobaria virus,2005.0,6
Cucumber vein yellowing virus,2005.0,2
Synechococcus phage S-RIM2,2005.0,85
Avastrovirus 2,2005.0,9
Passion fruit mosaic virus,2005.0,1
Torque teno sus virus 1b,2005.0,3
Avastrovirus 3,2005.0,1
Cherry leaf roll virus,2005.0,6
Etapapillomavirus 1,2005.0,1
Human enterovirus A2145_220205,2005.0,1
Synechococcus phage S-RIM8 A.HR1,2005.0,2
Cucurbit aphid-borne yellows virus,2005.0,7
Synechococcus phage S-RIM8 A.HR3,2005.0,1
Seoul orthohantavirus,2005.0,30
Synechococcus phage S-RIM8 A.HR5,2005.0,1
Rubivirus strelense,2005.0,2
Human coronavirus NO,2005.0,6
Avastrovirus 1,2005.0,5
Parvovirus 4-like MK-2012,2005.0,3
Turnip rosette virus,2005.0,1
Vaccinia virus,2005.0,9
Pegivirus H,2005.0,1
Crimean-Congo hemorrhagic fever orthonairovirus,2005.0,35
Human polyomavirus 11,2005.0,4
Human metapneumovirus,2005.0,67
Pegivirus C,2005.0,50
Middle Point orbivirus,2005.0,24
Artichoke latent virus,2005.0,1
Turnip yellow mosaic virus,2005.0,2
Crithidia abscondita leishbunyavirus,2005.0,3
Human mastadenovirus F,2005.0,21
Cervidpoxvirus mule deer/Oregon/2005,2005.0,3
Rous sarcoma virus,2005.0,1
Human polyomavirus 2,2005.0,49
Pseudomonas virus LUZ19,2005.0,2
Cetacea gammaherpesvirus,2005.0,2
Torque teno virus,2005.0,10
Phlebovirus B105-05,2005.0,1
Abalone shriveling syndrome-associated virus,2005.0,2
Chronic bee paralysis virus,2005.0,4
Abalone herpesvirus Taiwan/2005,2005.0,1
Cervid alphaherpesvirus 2,2005.0,15
Puma concolor gammaherpesvirus 1,2005.0,1
Toscana phlebovirus,2005.0,3
Penaeus vannamei nodavirus,2005.0,4
Puma lentivirus,2005.0,2
Amur virus,2005.0,3
Human picobirnavirus,2005.0,25
Human papillomavirus,2005.0,16
Human orthorubulavirus 4,2005.0,9
Usutu virus,2005.0,5
Human polyomavirus 1,2005.0,41
Plum bark necrosis stem pitting-associated virus,2005.0,6
Human orthorubulavirus 2,2005.0,1
Human polyomavirus 10,2005.0,2
Human orthopneumovirus,2005.0,499
Escherichia virus BZ13,2005.0,4
Cherry rasp leaf virus,2005.0,1
Akabane orthobunyavirus,2005.0,2
Astrovirus HK-2014,2005.0,1
Porcine bocavirus,2005.0,4
Cellulophaga virus Cba172,2005.0,2
Asikkala orthohantavirus,2005.0,2
Pedilanthus leaf curl virus,2005.0,1
Sweet potato virus C,2005.0,2
Croton yellow vein mosaic betasatellite,2005.0,2
Phocoena phocoena herpesvirus type 2,2005.0,1
Cowpox virus,2005.0,12
Phocoenid herpesvirus 1,2005.0,2
Human mastadenovirus D,2005.0,16
Vibrio virus JSF7,2005.0,2
Human mastadenovirus C,2005.0,119
Celery mosaic virus,2005.0,1
Peaton orthobunyavirus,2005.0,3
Severe acute respiratory syndrome-related coronavirus,2005.0,7
Human mastadenovirus B,2005.0,94
Vibrio virus CTXphi,2005.0,1
Astrovirus CDB-2012,2005.0,5
Human polyomavirus 4,2005.0,7
Pseudomonas virus LUZ24,2005.0,2
Phocoena pestivirus,2005.0,2
Chrysanthemum stunt viroid,2005.0,6
Human mastadenovirus E,2005.0,7
Cellulophaga phage phi48:2,2005.0,2
Cellulophaga phage phi47:1,2005.0,2
Cellulophaga phage phi46:3,2005.0,2
Cellulophaga phage phi40:1,2005.0,1
Cellulophaga phage phi3ST:2,2005.0,1
Escherichia virus Qbeta,2005.0,2
Escherichia virus T4,2005.0,1
Cellulophaga phage phi38:2,2005.0,1
Cellulophaga phage phi38:1,2005.0,2
Cellulophaga phage phi19:3,2005.0,2
Cellulophaga phage phi18:3,2005.0,2
Cellulophaga phage phi14:2,2005.0,2
Cellulophaga phage phi13:2,2005.0,2
Cellulophaga phage phi12a:1,2005.0,4
Cellulophaga phage phi12:2,2005.0,2
Rousettus bat coronavirus HKU9,2005.0,2
Cellulophaga virus Cba41,2005.0,2
Primate bocaparvovirus 2,2005.0,6
Avian dependoparvovirus 1,2005.0,1
Rotavirus D,2005.0,22
TGP Tombusvirid 1,2005.0,1
Faba bean necrotic yellows virus,2005.0,2
Sweet potato feathery mottle virus,2005.0,1
Carnivore amdoparvovirus 1,2005.0,52
Cherry green ring mottle virus,2005.0,1
Rotavirus B,2005.0,38
Apple rubodvirus 1,2005.0,3
TGP Carmovirus 3,2005.0,1
Avipoxvirus PTPV/NZL/2005,2005.0,1
Cyclovirus TN6,2005.0,1
Felid alphaherpesvirus 1,2005.0,11
Menekre virus,2005.0,8
Marburg marburgvirus,2005.0,14
Bluetongue virus,2005.0,128
Melon yellow spot orthotospovirus,2005.0,1
Ussuri virus,2005.0,2
Cyclovirus TN2,2005.0,1
Saccharomyces killer virus M2-4,2005.0,1
Saccharomyces cerevisiae virus L-BC-lus,2005.0,1
Torque teno felid virus 1,2005.0,7
Cyanophage S-RIM175,2005.0,1
Cyanophage S-RIM183,2005.0,1
Cyanophage S-RIM24,2005.0,1
Pestivirus C,2005.0,27
Avihepatovirus A,2005.0,15
Cyanophage S-RIM41,2005.0,1
Cyanophage S-RIM43,2005.0,1
European brown hare syndrome virus,2005.0,3
Cyanophage S-RIM48,2005.0,1
Cyanophage S-RIM60,2005.0,1
Cyanophage S-RIM66,2005.0,1
Cyanophage S-RIM69,2005.0,1
European chub iridovirus,2005.0,1
Primate erythroparvovirus 1,2005.0,39
Red clover bacilliform virus,2005.0,1
Boginia virus,2005.0,1
Saccharomyces cerevisiae virus L-A,2005.0,3
uncultured Microviridae,2005.0,2
Trailing lespedeza virus 1,2005.0,1
Feline calicivirus,2005.0,116
Bovine alphaherpesvirus 1,2005.0,5
Melon chlorotic mosaic virus,2005.0,2
uncultured T7-like podovirus,2005.0,318
Melon chlorotic mosaic alphasatellite,2005.0,10
Apple stem grooving virus,2005.0,3
Tomato yellow vein streak virus,2005.0,39
Mugil cephalus betanodavirus,2005.0,2
Bovine alphaherpesvirus 5,2005.0,5
Melon leaf curl virus,2005.0,1
Dairy Swamp virus,2005.0,2
Mammalian orthoreovirus,2005.0,34
Aichivirus A,2005.0,24
Pseudomonas phage PS5,2005.0,1
Chaetoceros debilis DNA virus 83,2005.0,1
Mammalian 1 orthobornavirus,2005.0,2
Megavirus courdo7,2005.0,4
Chaetoceros debilis associated DNA virus,2005.0,5
Tursiops truncatus gammaherpesvirus,2005.0,2
Feline leukemia virus,2005.0,1
Ageratum yellow vein virus,2005.0,4
Bovine alphaherpesvirus 2,2005.0,2
Avipoxvirus isolate Hungary,2005.0,8
Venezuelan equine encephalitis virus,2005.0,9
Tacaribe mammarenavirus,2005.0,1
Avipoxvirus isolate Maryland,2005.0,2
Avipoxvirus isolate Nevada,2005.0,2
Cyprinid herpesvirus 3,2005.0,13
Cardiovirus B,2005.0,28
uncultured N4 virus,2005.0,103
Feline foamy virus,2005.0,5
Avipoxvirus isolate Texas,2005.0,4
Avipoxvirus isolate Vienna,2005.0,1
Ungulate tetraparvovirus 2,2005.0,1
Myxoma virus,2005.0,32
Torchivirus A,2005.0,1
Rotavirus A,2005.0,2325
Cardiovirus A,2005.0,1
Feline immunodeficiency virus,2005.0,44
Melon necrotic spot virus,2005.0,8
Piliocolobus badius polyomavirus 1,2005.0,2
Carnivore protoparvovirus 1,2005.0,31
Cyanophage S-RIM168,2005.0,1
Avian metaavulavirus 6,2005.0,13
Carrot torradovirus 1,2005.0,2
Human rhinovirus K1344_190105,2005.0,1
Human rhinovirus K1348_290405,2005.0,1
Vibrio phage douglas 12A4,2005.0,2
Human rhinovirus K1412_210305,2005.0,1
Human rhinovirus K1436_170305,2005.0,1
Pepper huasteco yellow vein virus,2005.0,1
Avian metapneumovirus,2005.0,22
Human rhinovirus K1442_210105,2005.0,2
Human rhinovirus K1454_200105,2005.0,1
Human rhinovirus K1454_210305,2005.0,1
Carrot ophiovirus 1,2005.0,4
Human rhinovirus K1474_060505,2005.0,1
Human rhinovirus K1499_180405,2005.0,1
Human rhinovirus K1499_260105,2005.0,1
Culex flavivirus,2005.0,35
Vibrio phage eugene 12A10,2005.0,2
Vibrio phage helene 12B3,2005.0,2
Human astrovirus,2005.0,71
Human rhinovirus A2067_170305,2005.0,1
Human rhinovirus A2134_180705,2005.0,1
Human rhinovirus A2139_010605,2005.0,1
Human rhinovirus A2192_070605,2005.0,1
Porcine epidemic diarrhea virus,2005.0,21
Human rhinovirus A2208_270105,2005.0,1
Human rhinovirus A2215_140905,2005.0,1
Human betaherpesvirus 5,2005.0,61
Rotavirus C,2005.0,63
Pepper golden mosaic virus associated DNA beta,2005.0,1
Avian metaavulavirus 2,2005.0,3
Torque teno sus virus 1a,2005.0,1
Human rhinovirus A2230_090605,2005.0,1
Vibrio phage martha 12B12,2005.0,2
Human astrovirus MLB2,2005.0,1
Vibrio phage henriette 12B8,2005.0,2
Carrot virus Y,2005.0,4
Culex originated Tymoviridae-like virus,2005.0,3
Cyanophage S-RIM17,2005.0,1
Raspberry bushy dwarf virus,2005.0,1
