Species,Collection_Date,Count
Infectious bursal disease virus,1991.0,8
Torque teno sus virus 1b,1991.0,4
Rinderpest morbillivirus,1991.0,14
Feline immunodeficiency virus,1991.0,7
Nerine latent virus,1991.0,2
Epizootic haematopoietic necrosis virus,1991.0,100
Human gammaherpesvirus 4,1991.0,3
Hepacivirus C,1991.0,169
Cryphonectria parasitica bipartite mycovirus 1,1991.0,6
Alphapapillomavirus 9,1991.0,126
Arabis mosaic virus,1991.0,5
Epizootic hemorrhagic disease virus,1991.0,10
Feline calicivirus,1991.0,5
Ovine pestivirus,1991.0,2
Vibrio phage pre-CTX,1991.0,7
Potato virus Y,1991.0,1
Phytophthora cactorum usti-like virus 1,1991.0,2
Phytophthora cactorum bunyavirus 3,1991.0,1
Phytophthora cactorum bunyavirus 2,1991.0,1
Phytophthora cactorum bunyavirus 1,1991.0,1
TTV-like mini virus,1991.0,3
Orthohepevirus A,1991.0,3
Human coronavirus NL63,1991.0,7
Omsk hemorrhagic fever virus,1991.0,11
Carnivore protoparvovirus 1,1991.0,6
Western equine encephalitis virus,1991.0,1
Saint Louis encephalitis virus,1991.0,1
Mumps orthorubulavirus,1991.0,1
Suid alphaherpesvirus 1,1991.0,2
Saccharomyces uvarum virus L-A-10560,1991.0,2
Zika virus,1991.0,2
Phytophthora cactorum RNA virus 1,1991.0,2
Pestivirus B,1991.0,5
Oropouche orthobunyavirus,1991.0,15
Caprine arthritis encephalitis virus,1991.0,3
Mammalian 1 orthobornavirus,1991.0,2
Serratia virus 3M,1991.0,402
Lactococcus phage LP9104,1991.0,52
Norwalk virus,1991.0,30
Human rotavirus,1991.0,11
Soybean dwarf virus,1991.0,10
Duck atadenovirus A,1991.0,1
Bunyamwera orthobunyavirus,1991.0,1
Human metapneumovirus,1991.0,40
Northcreek ohlsrhavirus,1991.0,1
Teschovirus A,1991.0,1
Porcine reproductive and respiratory syndrome virus,1991.0,63
Yellow fever virus,1991.0,3
Human mastadenovirus B,1991.0,2
Banana bunchy top virus,1991.0,18
Mayaro virus,1991.0,15
Eastern equine encephalitis virus,1991.0,10
Pixuna virus,1991.0,1
Human gammaherpesvirus 8,1991.0,22
Dengue virus,1991.0,57
Enterovirus E,1991.0,1
Alphapapillomavirus 7,1991.0,60
Measles morbillivirus,1991.0,6
Tomato spotted wilt orthotospovirus,1991.0,20
Decapod penstyldensovirus 1,1991.0,3
Pseudoalteromonas phage vB_PspS-H40/1,1991.0,73
Akhtuba virus,1991.0,3
Carnivore bocaparvovirus 1,1991.0,4
Soybean blotchy mosaic virus,1991.0,6
Pestivirus D,1991.0,1
Gan Gan orthobunyavirus,1991.0,2
Equid gammaherpesvirus 2,1991.0,3
Gloriosa stripe mosaic virus,1991.0,1
Hepatitis B virus,1991.0,305
Parechovirus A,1991.0,17
Equine encephalosis virus,1991.0,20
Venezuelan equine encephalitis virus,1991.0,4
Mamestra brassicae multiple nucleopolyhedrovirus,1991.0,162
Human mastadenovirus E,1991.0,34
Hepatovirus A,1991.0,5
Watermelon mosaic virus,1991.0,3
California encephalitis orthobunyavirus,1991.0,13
Betacoronavirus 1,1991.0,89
Human mastadenovirus C,1991.0,4
Saccharomyces kudriavzevii virus L-A-1082,1991.0,2
Bovine fever ephemerovirus,1991.0,2
Toscana phlebovirus,1991.0,5
Influenza A virus,1991.0,1134
Murray Valley encephalitis virus,1991.0,3
Pestivirus C,1991.0,1
Bean leafroll virus,1991.0,1
Human betaherpesvirus 6A,1991.0,621
Sacbrood virus,1991.0,2
Ross River virus,1991.0,9
Rio Negro virus,1991.0,2
Pea early-browning virus,1991.0,6
Mamastrovirus 1,1991.0,22
Human betaherpesvirus 6B,1991.0,132
Piscine novirhabdovirus,1991.0,9
Candiru phlebovirus,1991.0,4
Musca hytrosavirus,1991.0,5
Argentinian mammarenavirus,1991.0,6
Rotavirus A,1991.0,526
Cryphonectria hypovirus 1,1991.0,16
Rhinovirus A,1991.0,8
European bat 1 lyssavirus,1991.0,1
Equid alphaherpesvirus 1,1991.0,78
Heliothis virescens ascovirus 3a,1991.0,388
Myxoma virus,1991.0,502
Human mastadenovirus D,1991.0,138
Dipteran protoambidensovirus 1,1991.0,4
Machupo mammarenavirus,1992.0,4
Propionibacterium phage E1,1992.0,55
Yellow head virus,1992.0,4
Frog virus 3,1992.0,200
Pestivirus C,1992.0,2
Dolphin rhabdovirus,1992.0,10
Norwalk virus,1992.0,24
Black queen cell virus,1992.0,1
Human immunodeficiency virus 2,1992.0,62
Penguinpox virus,1992.0,484
Palma virus,1992.0,8
Turnip yellow mosaic virus,1992.0,3
Small ruminant morbillivirus,1992.0,16
Human adenovirus sp.,1992.0,3
Avipoxvirus isolate Florida,1992.0,2
Squash chlorotic leaf spot virus,1992.0,4
Carp sprivivirus,1992.0,2
Choristoneura rosaceana nucleopolyhedrovirus,1992.0,298
Enterovirus C,1992.0,38
Cucumber mosaic virus,1992.0,2
Gallid alphaherpesvirus 2,1992.0,85
Porcine reproductive and respiratory syndrome virus,1992.0,68
Pseudomonas virus phi3,1992.0,72
West Nile virus,1992.0,2
Human mastadenovirus B,1992.0,10
Cyprinid herpesvirus 2,1992.0,308
Stretch Lagoon orbivirus,1992.0,10
Palyam virus,1992.0,10
Human mastadenovirus C,1992.0,49
Orf virus,1992.0,3
Salt ash virus,1992.0,3
Sphingomonas phage PAU,1992.0,590
Tick-borne encephalitis virus,1992.0,10
Avipoxvirus isolate Mississippi,1992.0,2
Chicken anemia virus,1992.0,1
Striped jack nervous necrosis virus,1992.0,1
Avian orthoavulavirus 1,1992.0,44
Measles morbillivirus,1992.0,3
Thysanoplusia orichalcea nucleopolyhedrovirus,1992.0,290
Saccharomyces paradoxus virus L-A-4650,1992.0,2
Pestivirus H,1992.0,1
Alfalfa mosaic virus,1992.0,8
Canine morbillivirus,1992.0,29
Torque teno virus,1992.0,5
Synechococcus virus Syn5,1992.0,122
Suid alphaherpesvirus 1,1992.0,4
Cassava frogskin associated virus,1992.0,3
Western equine encephalitis virus,1992.0,14
Avipoxvirus HUPV1/NZL/1992,1992.0,1
Cryphonectria hypovirus 1,1992.0,21
Simian immunodeficiency virus,1992.0,16
Louping ill virus,1992.0,1
Cymbidium chlorotic mosaic virus,1992.0,11
Pestivirus B,1992.0,4
Capsicum chlorosis orthotospovirus,1992.0,1
Carnivore protoparvovirus 1,1992.0,8
Enterovirus A,1992.0,16
Omsk hemorrhagic fever virus,1992.0,1
Propionibacterium virus G4,1992.0,138
Pepper mild mosaic virus,1992.0,2
Argentinian mammarenavirus,1992.0,4
Foot-and-mouth disease virus,1992.0,36
Propionibacterium virus Anatole,1992.0,110
Human immunodeficiency virus 1,1992.0,3424
Betacoronavirus 1,1992.0,32
Infectious bursal disease virus,1992.0,18
Orchid fleck dichorhavirus,1992.0,1
Ross River virus,1992.0,15
Torque teno midi virus 15,1992.0,8
Propionibacterium virus E6,1992.0,120
Piscihepevirus A,1992.0,1
Bovine fever ephemerovirus,1992.0,2
Enterovirus B,1992.0,32
Escherichia virus 191,1992.0,174
European bat 2 lyssavirus,1992.0,9
Alphapapillomavirus 7,1992.0,28
Watermelon mosaic virus,1992.0,1
Rubivirus rubellae,1992.0,11
Propionibacterium virus B22,1992.0,122
Epizootic haematopoietic necrosis virus,1992.0,100
Bombyx mori nucleopolyhedrovirus,1992.0,143
Propionibacterium virus B3,1992.0,114
Feline calicivirus,1992.0,3
Salmonid novirhabdovirus,1992.0,2
Hepacivirus C,1992.0,334
Felis catus adenovirus,1992.0,2
Oropouche orthobunyavirus,1992.0,4
Redspotted grouper nervous necrosis virus,1992.0,1
Burkholderia virus phi52237,1992.0,47
Bovine alphaherpesvirus 1,1992.0,4
Sapporo virus,1992.0,1
European brown hare syndrome virus,1992.0,3
Human mastadenovirus D,1992.0,262
Toscana phlebovirus,1992.0,6
Pestivirus A,1992.0,1
Mammalian 1 orthobornavirus,1992.0,7
Potato virus A,1992.0,1
Tomato mottle mosaic virus,1992.0,5
Potato virus Y,1992.0,1
Lactococcus virus LP9207,1992.0,108
European bat 1 lyssavirus,1992.0,16
Maize streak virus,1992.0,3
Influenza B virus,1992.0,33
Apple stem grooving virus,1992.0,2
Primate T-lymphotropic virus 1,1992.0,3
Pseudomonas phage phi2,1992.0,104
African swine fever virus,1992.0,9
Cucumber vein yellowing virus,1992.0,9
Lactococcus phage LP9210,1992.0,52
Lactococcus phage LP9206c,1992.0,53
Human alphaherpesvirus 1,1992.0,1
Lactococcus phage LP9206b,1992.0,53
Tobacco mild green mosaic virus,1992.0,8
Feline immunodeficiency virus,1992.0,9
Lactococcus phage LP9206a,1992.0,52
Beet necrotic yellow vein virus,1992.0,17
Citrus yellow vein clearing virus,1992.0,6
Lactococcus phage LP9205b,1992.0,53
Alphapapillomavirus 9,1992.0,133
Avian coronavirus,1992.0,34
Lactococcus phage LP9205a,1992.0,51
Beak and feather disease virus,1992.0,1
Zucchini yellow mosaic virus,1992.0,5
Equid alphaherpesvirus 1,1992.0,1
Rinderpest morbillivirus,1992.0,42
Bean yellow mosaic virus,1992.0,1
Myxoma virus,1992.0,335
Guanarito mammarenavirus,1992.0,2
Human orthopneumovirus,1992.0,161
Piscine novirhabdovirus,1992.0,20
Citrus tristeza virus,1992.0,16
Rhinovirus C,1992.0,4
Anticarsia gemmatalis multiple nucleopolyhedrovirus,1992.0,4
Mamastrovirus 1,1992.0,3
Potato yellowing virus,1992.0,8
Potato virus T,1992.0,6
Groundnut chlorotic fan spot orthotospovirus,1992.0,6
Salmon isavirus,1992.0,2
Senecavirus A,1992.0,4
Japanese encephalitis virus,1992.0,2
Phthorimaea operculella granulovirus,1992.0,2
Visna-maedi virus,1992.0,12
Rachiplusia nu single nucleopolyhedrovirus,1992.0,3
Hepatovirus A,1992.0,3
Influenza A virus,1992.0,963
Rabies lyssavirus,1992.0,215
Santana virus,1992.0,3
Chandipura vesiculovirus,1992.0,5
Bean common mosaic virus,1992.0,4
Mamastrovirus 13,1992.0,3
Rhinovirus A,1992.0,4
Dipteran protoambidensovirus 1,1992.0,3
Rotavirus A,1992.0,84
New Jersey vesiculovirus,1992.0,10
Northcreek ohlsrhavirus,1992.0,1
Pestivirus D,1992.0,1
Rubivirus strelense,1992.0,2
Human metapneumovirus,1992.0,9
Rotavirus C,1992.0,1
Bluetongue virus,1992.0,51
Avipoxvirus isolate Wisconsin,1992.0,2
Influenza C virus,1992.0,15
Banana bunchy top virus,1992.0,9
Soybean blotchy mosaic virus,1992.0,5
Gan Gan orthobunyavirus,1992.0,1
Yellow fever virus,1992.0,2
Porcine orthorubulavirus,1992.0,1
Dengue virus,1992.0,27
Eastern equine encephalitis virus,1992.0,17
Rabbit hemorrhagic disease virus,1992.0,5
Human gammaherpesvirus 8,1992.0,19
Synechococcus phage SynMITS9220M01,1992.0,245
Parechovirus A,1992.0,2
Strawberry latent ringspot virus,1992.0,2
Torque teno midi virus,1992.0,8
Sheeppox virus,1992.0,4
Salem salemvirus,1992.0,13
Tomato spotted wilt orthotospovirus,1992.0,8
Niakha sripuvirus,1992.0,10
Primate erythroparvovirus 1,1992.0,1
Reston ebolavirus,1992.0,16
Hepatitis B virus,1992.0,224
Veltheimia mosaic virus,1992.0,1
Sugarcane mosaic virus,1992.0,1
Mokola lyssavirus,1993.0,9
West Nile virus,1993.0,5
Enterovirus C,1993.0,33
Human immunodeficiency virus 1,1993.0,5389
Sida golden mosaic virus,1993.0,2
Almpiwar sripuvirus,1993.0,7
Rubivirus rubellae,1993.0,2
Heterobasidion ambi-like virus 4,1993.0,2
Heterobasidion narna-like virus 1,1993.0,2
Banana bunchy top virus,1993.0,15
Avipoxvirus isolate Florida,1993.0,2
Cryphonectria hypovirus 1,1993.0,7
Rinderpest morbillivirus,1993.0,14
Human coronavirus 229E,1993.0,21
Rotavirus A,1993.0,242
Beak and feather disease virus,1993.0,2
Human alphaherpesvirus 2,1993.0,71
Tobacco etch virus,1993.0,1
Porcine circovirus 2,1993.0,1
Watermelon mosaic virus,1993.0,1
Akabane orthobunyavirus,1993.0,11
Alphacoronavirus 1,1993.0,21
Piscine novirhabdovirus,1993.0,41
Heterobasidion ambi-like virus 3,1993.0,2
European bat 2 lyssavirus,1993.0,16
Avipoxvirus isolate Minnesota,1993.0,2
Plasmopara halstedii virus A,1993.0,3
Sapporo virus,1993.0,13
Uukuniemi phlebovirus,1993.0,4
Ross River virus,1993.0,1
Betacoronavirus 1,1993.0,10
Mamastrovirus 1,1993.0,25
Macacine betaherpesvirus 3,1993.0,356
Enterovirus B,1993.0,32
Rotavirus C,1993.0,13
Avipoxvirus isolate Illinois,1993.0,2
Avihepatovirus A,1993.0,1
Beaumont virus,1993.0,4
Hepatovirus A,1993.0,5
Machupo mammarenavirus,1993.0,8
Equid alphaherpesvirus 1,1993.0,312
Heterobasidion ambi-like virus 2,1993.0,2
Japanese encephalitis virus,1993.0,7
Helicoverpa armigera stunt virus,1993.0,10
Helicoverpa assulta nucleopolyhedrovirus,1993.0,128
Tick-borne encephalitis virus,1993.0,1
Epizootic hemorrhagic disease virus,1993.0,40
Equine rotavirus,1993.0,3
Camel contagious ecthyma virus,1993.0,2
African swine fever virus,1993.0,466
Macacine alphaherpesvirus 1,1993.0,75
Cucumber vein yellowing virus,1993.0,3
Human astrovirus,1993.0,1
Euphorbia mosaic virus,1993.0,6
Tomato spotted wilt orthotospovirus,1993.0,11
Usutu virus,1993.0,1
Taura syndrome virus,1993.0,2
Whataroa virus,1993.0,1
Hepacivirus C,1993.0,422
Piscine orthoreovirus,1993.0,11
Middelburg virus,1993.0,2
Human gammaherpesvirus 4,1993.0,4
Salmonid novirhabdovirus,1993.0,4
Feline calicivirus,1993.0,4
Epizootic haematopoietic necrosis virus,1993.0,200
Leishmania RNA virus 2,1993.0,1
Hepatitis B virus,1993.0,86
Piscihepevirus A,1993.0,2
Measles morbillivirus,1993.0,23
European bat 1 lyssavirus,1993.0,23
Avipoxvirus isolate Arizona,1993.0,2
Potato virus X,1993.0,1
Phytophthora cactorum alphaendornavirus 3,1993.0,1
Rift Valley fever phlebovirus,1993.0,10
Phytophthora cactorum alphaendornavirus 2,1993.0,1
Lumpy skin disease virus,1993.0,628
Barmah Forest virus,1993.0,9
Murid gammaherpesvirus 4,1993.0,3
Beet western yellows virus,1993.0,6
Avipoxvirus isolate California,1993.0,2
Tamus red mosaic virus,1993.0,10
Heterobasidion ourmia-like virus 1,1993.0,1
Human gammaherpesvirus 8,1993.0,1
Equine hepacivirus,1993.0,5
Carnivore protoparvovirus 1,1993.0,26
European brown hare syndrome virus,1993.0,3
Heterobasidion partitivirus 1,1993.0,4
Potato virus Y,1993.0,1
Caprine arthritis encephalitis virus,1993.0,18
Bluetongue virus,1993.0,46
Baboon orthoreovirus,1993.0,12
Rubivirus strelense,1993.0,6
Mumps orthorubulavirus,1993.0,10
Louping ill virus,1993.0,2
Heterobasidion partitivirus 21,1993.0,2
Sheeppox virus,1993.0,10
Western equine encephalitis virus,1993.0,11
Lactococcus virus ASCC191,1993.0,118
Canine morbillivirus,1993.0,18
Maize streak virus,1993.0,18
Saint Louis encephalitis virus,1993.0,3
Torque teno virus,1993.0,6
Cassava common mosaic virus,1993.0,8
Alphaarterivirus equid,1993.0,1
La Crosse orthobunyavirus,1993.0,4
Avipoxvirus isolate Texas,1993.0,2
Orf virus,1993.0,6
Rabies lyssavirus,1993.0,317
TTV-like mini virus,1993.0,6
Bovine orthopneumovirus,1993.0,2
Foot-and-mouth disease virus,1993.0,29
Infectious pancreatic necrosis virus,1993.0,2
Enterovirus A,1993.0,2
Primate T-lymphotropic virus 1,1993.0,1
Senecavirus A,1993.0,1
Avian metaavulavirus 2,1993.0,1
Rhabdovirus DK5533,1993.0,2
Suid alphaherpesvirus 1,1993.0,72
Porcine orthorubulavirus,1993.0,1
Infectious bursal disease virus,1993.0,13
Staphylococcus phage 812,1993.0,433
Rhinovirus C,1993.0,12
Pestivirus A,1993.0,5
Elapid 1 orthobornavirus,1993.0,12
Avian coronavirus,1993.0,18
Brazilian mammarenavirus,1993.0,4
Porcine reproductive and respiratory syndrome virus,1993.0,38
Pestivirus C,1993.0,9
Oropouche orthobunyavirus,1993.0,6
Toscana phlebovirus,1993.0,6
Turnip mosaic virus,1993.0,7
Human orthopneumovirus,1993.0,222
Alphapapillomavirus 9,1993.0,8
Influenza B virus,1993.0,94
Enterobacteria virus 2851,1993.0,150
Anticarsia gemmatalis multiple nucleopolyhedrovirus,1993.0,4
Bovine respirovirus 3,1993.0,9
Avian orthoavulavirus 1,1993.0,13
Soybean dwarf virus,1993.0,2
Reticuloendotheliosis virus,1993.0,1
Dahlia mosaic virus,1993.0,1
Norwalk virus,1993.0,102
Bovine alphaherpesvirus 1,1993.0,10
Human immunodeficiency virus 2,1993.0,26
Goatpox virus,1993.0,4
Human mastadenovirus C,1993.0,47
Dengue virus,1993.0,42
Orthohepevirus B,1993.0,1
Paracoccus phage vB_PyeM_Pyei1,1993.0,75
Parechovirus A,1993.0,20
Orthohepevirus A,1993.0,2
Influenza A virus,1993.0,2391
Primate erythroparvovirus 1,1993.0,9
Rhinovirus A,1993.0,6
Yellow fever virus,1993.0,2
Sugarcane streak mosaic virus,1993.0,3
Influenza C virus,1993.0,16
Getah virus,1993.0,3
Enterovirus 14,1993.0,3
Pestivirus D,1993.0,1
Ophiostoma mitovirus 7,1993.0,1
Ophiostoma mitovirus 1c,1993.0,1
Alphapapillomavirus 7,1993.0,8
Ostreid herpesvirus 1,1993.0,10
Zucchini yellow mosaic virus,1993.0,1
Pestivirus B,1993.0,3
New Jersey vesiculovirus,1993.0,5
Ictalurid rhabdovirus,1993.0,2
Myxoma virus,1993.0,668
Stretch Lagoon orbivirus,1993.0,11
Potato virus M,1993.0,6
Citrus tristeza virus,1993.0,32
Papaya ringspot virus,1993.0,1
Eastern equine encephalitis virus,1993.0,2
Sudan watermelon mosaic virus,1993.0,4
Chikungunya virus,1993.0,4
Vibrio phage 536,1993.0,13
Human mastadenovirus D,1993.0,185
Chickpea chlorotic dwarf virus,1993.0,8
Human metapneumovirus,1993.0,28
Bagaza virus,1994.0,1
Heterobasidion partitivirus 1,1994.0,3
Torque teno sus virus 1b,1994.0,6
Human orthopneumovirus,1994.0,345
European brown hare syndrome virus,1994.0,3
Lactococcus phage LP9405b,1994.0,52
Human alphaherpesvirus 1,1994.0,1
Cardiovirus B,1994.0,5
Turnip mosaic virus,1994.0,10
Rotavirus A,1994.0,186
African swine fever virus,1994.0,4
Saboya virus,1994.0,1
Camp Ripley virus,1994.0,3
Tobacco mild green mosaic virus,1994.0,3
Parechovirus B,1994.0,2
Lactococcus phage LP9405a,1994.0,53
Primate erythroparvovirus 1,1994.0,5
Pestivirus D,1994.0,3
Kyasanur Forest disease virus,1994.0,1
Pecovirus sp.,1994.0,2
African cassava mosaic virus,1994.0,7
Torque teno sus virus 1a,1994.0,2
White spot syndrome virus,1994.0,354
Lactococcus phage LP9406,1994.0,54
Primate tetraparvovirus 1,1994.0,1
Rubivirus rubellae,1994.0,3
Heterobasidion partitivirus 12,1994.0,4
Aichivirus A,1994.0,12
Beet necrotic yellow vein virus,1994.0,5
Potato virus V,1994.0,2
Bluetongue virus,1994.0,31
European bat 1 lyssavirus,1994.0,12
Maize streak virus,1994.0,9
Carp sprivivirus,1994.0,5
Hepatitis B virus,1994.0,152
Human mastadenovirus C,1994.0,50
Human rhinovirus sp.,1994.0,2
Heterobasidion partitivirus 13,1994.0,4
Taura syndrome virus,1994.0,9
Phytophthora infestans RNA virus 2,1994.0,2
Human gammaherpesvirus 4,1994.0,4
Phytophthora fragariae fusagravirus 1,1994.0,2
Mammalian 1 orthobornavirus,1994.0,12
Cassava common mosaic virus,1994.0,2
Bean yellow mosaic virus,1994.0,1
Mamestra configurata nucleopolyhedrovirus A,1994.0,176
Euproctis pseudoconspersa nucleopolyhedrovirus,1994.0,278
Tomato golden mottle virus,1994.0,4
Ross River virus,1994.0,17
Piscine novirhabdovirus,1994.0,46
Orchid fleck dichorhavirus,1994.0,2
Rinderpest morbillivirus,1994.0,21
Potato virus Y,1994.0,10
Bean leafroll virus,1994.0,5
Porcine circovirus 2,1994.0,3
Citrus tristeza virus,1994.0,3
Guanarito mammarenavirus,1994.0,2
Murine coronavirus,1994.0,11
Myxoma virus,1994.0,667
Murray Valley encephalitis virus,1994.0,3
Hepatovirus A,1994.0,17
Influenza A virus,1994.0,2587
Sudan watermelon mosaic virus,1994.0,25
Rhinovirus B,1994.0,1
Chandipura vesiculovirus,1994.0,5
Rhinovirus C,1994.0,1
Pestivirus C,1994.0,6
Human mastadenovirus D,1994.0,9
Tai Forest ebolavirus,1994.0,36
Mamastrovirus 1,1994.0,6
Kokobera virus,1994.0,1
Rhinovirus A,1994.0,3
Yellow fever virus,1994.0,2
Primate T-lymphotropic virus 2,1994.0,10
Jemez Springs virus,1994.0,3
Herpesviridae sp.,1994.0,1
Batai orthobunyavirus,1994.0,4
Equid gammaherpesvirus 2,1994.0,78
Akabane orthobunyavirus,1994.0,6
Chilli veinal mottle virus,1994.0,1
Eastern equine encephalitis virus,1994.0,18
Heterobasidion mitovirus 1,1994.0,1
Gokushovirus NL-1994,1994.0,5
Infectious pancreatic necrosis virus,1994.0,4
Anticarsia gemmatalis multiple nucleopolyhedrovirus,1994.0,8
Human metapneumovirus,1994.0,33
Heterobasidion mitovirus 2,1994.0,2
Heterobasidion mitovirus 3,1994.0,2
Avian dependoparvovirus 1,1994.0,2
Porcine reproductive and respiratory syndrome virus,1994.0,23
Ranavirus sp.,1994.0,1
Aroa virus,1994.0,7
Influenza B virus,1994.0,120
Ungulate copiparvovirus 2,1994.0,6
Rift Valley fever phlebovirus,1994.0,3
Tomato spotted wilt orthotospovirus,1994.0,2
Lactococcus virus LP9404,1994.0,108
Onion yellow dwarf virus,1994.0,2
Japanese encephalitis virus,1994.0,3
Feline leukemia virus,1994.0,4
Tobacco mosaic virus,1994.0,1
Lactococcus virus ASCC273,1994.0,116
Mammalian orthoreovirus,1994.0,10
Deer atadenovirus A,1994.0,27
Rabies lyssavirus,1994.0,271
Avian coronavirus,1994.0,28
Sheeppox virus,1994.0,1
Human astrovirus,1994.0,1
Cardiovirus A,1994.0,4
Whitewater Arroyo mammarenavirus,1994.0,6
Chicken astrovirus,1994.0,2
Parechovirus A,1994.0,24
Enterovirus C,1994.0,33
Watermelon mosaic virus,1994.0,1
Alphaarterivirus equid,1994.0,4
Broad bean wilt virus 2,1994.0,4
Alphapapillomavirus 9,1994.0,5
Uncultured phage WW-nAnB strain 2,1994.0,16
Machupo mammarenavirus,1994.0,4
Enterovirus B,1994.0,31
Uncultured phage WW-nAnB strain 3,1994.0,16
Avian orthoavulavirus 1,1994.0,7
Equine rotavirus,1994.0,1
Toscana phlebovirus,1994.0,2
African horse sickness virus,1994.0,33
Betacoronavirus 1,1994.0,78
Suid alphaherpesvirus 1,1994.0,15
Chicken anemia virus,1994.0,1
Human immunodeficiency virus 2,1994.0,13
Cucurbit aphid-borne yellows virus,1994.0,5
Papiine alphaherpesvirus 2,1994.0,74
Orthohepevirus A,1994.0,7
Hokkaido virus,1994.0,2
Camelpox virus,1994.0,2
Anguillid perhabdovirus,1994.0,3
Tick-borne encephalitis virus,1994.0,22
Oropouche orthobunyavirus,1994.0,47
Dengue virus,1994.0,296
Human mastadenovirus B,1994.0,2
Cowpox virus,1994.0,650
Wheat streak mosaic virus,1994.0,1
Vibrio phage pre-CTX,1994.0,24
Hepacivirus C,1994.0,623
Orthohepevirus B,1994.0,1
Hepacivirus B,1994.0,11
Enterovirus A,1994.0,8
Foot-and-mouth disease virus,1994.0,85
Measles morbillivirus,1994.0,24
Avipoxvirus isolate Hawaii,1994.0,2
Camel contagious ecthyma virus,1994.0,1
Reticuloendotheliosis virus,1994.0,2
Zaire ebolavirus,1994.0,9
Sweet potato C6 virus,1994.0,6
Human immunodeficiency virus 1,1994.0,3890
Salmonid novirhabdovirus,1994.0,15
